11-19-06-05_2018_11_19_06_05_24_55.jpg,-904,0,0,12899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_58.jpg,-904,0,0,13157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_61.jpg,-1162,0,0,13157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_65.jpg,-1162,0,0,12899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_68.jpg,-1420,0,0,11351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_71.jpg,-1420,0,0,8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_74.jpg,-1420,0,0,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_78.jpg,-1420,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_81.jpg,-1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_84.jpg,-1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_88.jpg,-1420,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_91.jpg,-1420,0,0,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_94.jpg,-1420,0,0,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_24_98.jpg,-1678,0,0,18576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_01.jpg,-1936,0,0,30444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_04.jpg,-1936,0,0,40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_08.jpg,-2194,0,0,58827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_11.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_14.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_18.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_21.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_24.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_28.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_31.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_34.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_38.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_41.jpg,-2194,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_44.jpg,-1936,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_48.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_51.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_55.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_58.jpg,-1420,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_61.jpg,-1420,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_64.jpg,-1420,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_68.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_71.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_74.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_78.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_81.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_84.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_88.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_91.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_94.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_25_98.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_26_01.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_26_04.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_26_08.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_26_11.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_26_14.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-19-06-05_2018_11_19_06_05_26_18.jpg,-1678,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
